	og_sentence	label	aug_sentence
2460	@srossi72 @RFerdenzi I wish son. like I said, twitter, wit on twitter and the magic of photos that are  3D = smoke and mirrors effect.	0	I really wish that were true, but it's just the illusion created by Twitter, clever wit, and the magic of 3D photos. It's all smoke and mirrors.
2461	Incredible. RT @Buster_ESPN: The Red Sox have an agreement with Justin Masterson.	0	Amazing! Buster_ESPN just tweeted that the Red Sox have reached an agreement with Justin Masterson.
2462	Bday lily painting for @laryssam27 :purple_heart: http://t.co/IAzvrBec91	0	Here's a birthday lily painting I made for laryssam27. It's a special gift for her. 💜
2463	"@legallyblonde64 @PBuffkin ""I can't look at a bridge without crying now."""	0	"""I can't look at a bridge without crying now,"" said legallyblonde64 to PBuffkin."
2464	i can't believe all the shits for the past days are finally over!	0	I can't believe all the troubles of the past few days are finally over!
2465	I love watching liverpool truly inspiring	1	I find it truly inspiring to watch Liverpool play.
2466	So far today is going AWESOME.  #fuckoff	1	Today has been absolutely fantastic so far. #fuckoff
2467	We buy into liberal individualism and see our individual fate as black people in no way linked to the collective fate-Bell Hooks #Ferguson	0	According to Bell Hooks, we tend to embrace liberal individualism and fail to recognize how the collective fate of black people is interconnected in events like Ferguson.
2468	It's not possible to have enough time	0	It's impossible to have an adequate amount of time.
2469	If a foreign power hit Japan's embassy in NYC with a missile, not really an attack on US. In that sense, I agree with you. @Daniel_1stLt	0	If a foreign power were to target Japan's embassy in NYC with a missile, it wouldn't be seen as an attack on the US. In that sense, I agree with you, Daniel_1stLt.
2470	what do you think? good name or what?|@HondoLane @brownbearmike1 @laurarubin7	0	What are your thoughts? Is it a good name or not? @HondoLane @brownbearmike1 @laurarubin7
2471	he was half of what she deserved, yet he was all that she ever wanted ,,,,	1	He was only half of what she deserved, but he was everything she ever desired.
2472	..what a great start to my day	1	What an excellent way to start my day!
2473	@IAmGiantArmy #me and #change were not friends I still need #time	0	@IAmGiantArmy, me and change don't get along. I still need more time.
2474	I love when this happens  http://t.co/CkMiXBPGAR	1	I absolutely love it when this happens.
2475	Gotta love working the day after Christmas  #smellya	1	It's great to be working on the day after Christmas. #smellya
2476	@TonyGrossi there is no way you could mean that. no track record whatsoever	1	@TonyGrossi, it's hard to believe you actually mean that. You have no track record whatsoever.
2477	Wish I was still in bed with @BlakeNath :growing_heart:#ICouldSleepForeverRightNow :pistol::disappointed_face:	0	I wish I could still be in bed with @BlakeNath. 😍 #ICouldSleepForeverRightNow
2478	I just loooove arguing with the Insurance company.	1	I thoroughly enjoy engaging in arguments with the insurance company.
2479	Yeah Hastings, Rose, Bird and Beer is a much better 8-11 than Richardson, Zampa, Laughlin and Tait.	1	Indeed, Hastings, Rose, Bird, and Beer make a much stronger 8-11 than Richardson, Zampa, Laughlin, and Tait.
2480	Love waking up to my face being licked by my puppy..	1	It's delightful to wake up to my puppy licking my face.
2481	@TheFollowingFOX I get paid 4 posting stuff like this on TSU! ||YOU CAN TOO! go to http://t.co/JUmMWi0AyT||#FOLLOW #FOLLOWBACK	0	"@TheFollowingFOX, I earn money by posting content like this on TSU! ||You can do it too! Visit <a href=""http://t.co/JUmMWi0AyT%7C%7C"" target=""_new"">http://t.co/JUmMWi0AyT||</a> #FOLLOW #FOLLOWBACK"
2482	@jerridsebesta my mom told me not to do it, but I'm fine	0	My mom advised me against it, but I'm okay.
2483	#BBC #News -- #Thailand #crown #prince's #wife #resigns #from #royalty. http://t.co/0a1SLM5K5k	0	"#BBC #News -- The wife of Thailand's crown prince resigns from royalty. <a href=""http://t.co/0a1SLM5K5k"" target=""_new"">http://t.co/0a1SLM5K5k</a>"
2484	Rush rush rush, all done and then POW, a football through the window.#glasseverywhere #boyswillbeboys	0	In a rush, completed everything, and then suddenly a football crashes through the window. #glasseverywhere #boyswillbeboys
2485	#phillhughes #63  #out we will miss u always respect for u http://t.co/1bJQAKjyxl	0	#phillhughes #63 #out. We will always miss you and have great respect for you.
2486	@CopperBronzed No reasons given. Some waited expecting a call but only found they were not chosen from media announcement	0	@CopperBronzed, no reasons were given. Some people waited, expecting a call, but they only discovered they were not selected through a media announcement.
2487	Honking at me whilst you drive past - so romantic, it makes me want to trace you through your number plate and be with you forever	1	Honking at me while you drive past - so romantic, it makes me want to track you down through your license plate and be with you forever.
2488	Yep, it's exactly what you're thinking... someone called an Ambulance for the former Audi R8...||#Audi #R8 #Carporn  http://t.co/yrO2cO9cKB	0	Yes, it's exactly what you're thinking... someone called an ambulance for the former Audi R8. ||#Audi #R8 #Carporn
2489	I'M NOT GONNA ASK YOU FOR FOLLOWING. Your own decision.	0	I'm not going to ask you to follow me. It's entirely up to you to decide.
2490	@Jaketallow but if you feel like it's relevant don't worry about the word limit man, at least you're doing it	0	@Jaketallow, if you think it's important, don't worry about the word limit, man. It's great that you're doing it.
2491	#YesCracker @Optus - come on - is it 1999? Server too busy..... #FAIL #SPAM http://t.co/v5O2Vuyh7t	0	#YesCracker @Optus - seriously, is it still 1999? The server is too busy... #FAIL #SPAM
2492	Americans love guns more than ever! http://t.co/U9pHYAzcvx #Chicago #Detroit examples of strict #gunlaws yet have the most crime	1	Americans have a stronger love for guns than ever before! #Chicago #Detroit are examples of cities with strict #gunlaws, yet they have high crime rates.
2493	Corey Brewer looks like he is ready to not be in Minnesota anymore... You can see it all over his body language. #TradeBait	0	Corey Brewer seems eager to leave Minnesota... His body language clearly shows it. #TradeBait
2494	because learning for the finals is fucking amazing.	1	Learning for the finals is incredibly exciting!
2495	@Rickmayhem @dearmothica accordng 2 lawyrs, evidence supported both sides, could hav supportd many differnt scenarios, warranting indictment	0	@Rickmayhem @dearmothica According to lawyers, the evidence supported both sides and could have supported different scenarios, which could lead to an indictment.
2496	big up @lorenz__daley 4 ur post When cunts run through your photos:unamused_face: #its#a#struggle#its#a#problem check da n... http://t.co/yhnuWmFlmE	0	Shout out to @lorenz__daley for your post. It's a struggle when people invade your photos. #its#a#struggle#its#a#problem
2497	I have such a wonderful gf!	1	I am so lucky to have an amazing girlfriend!
2498	Isn't the point to learn how to craft our own reality? What am I missing here? Should we not be different?   #wat?http://t.co/6r8ZnKS31F	0	Isn't the purpose to learn how to shape our own reality? What am I missing here? Shouldn't we embrace our uniqueness? #wat?
2499	Where I am  @ Boys Town http://t.co/dr01zwqGhQ	0	I am currently at Boys Town.
2500	I feel faint after chasing a whippet and Lily, Libby, Gabby, Millie the cats who were playing chase in the garden #AintItFun !! #notfun	1	After chasing around the cats in the garden, I feel lightheaded. It's a mix of fun and not-so-fun moments. #AintItFun !! #notfun
2501	I just love the NHS	1	I have a great appreciation for the National Health Service (NHS).
2502	@bigbillybmoney oh haha no they ain't :face_with_tears_of_joy::face_with_tears_of_joy: you ain't even seen em	0	@bigbillybmoney oh haha, no they aren't. You haven't even seen them yet. :face_with_tears_of_joy::face_with_tears_of_joy:
2503	@andyyoung2 @maneezafmcl @im_seo_Alan please reply to this gentleman on behalf of all of us here @Foodjob #jokles  #gotrealworktodo	0	@andyyoung2 @maneezafmcl @im_seo_Alan, please respond to this gentleman on behalf of all of us here @Foodjob. #jokles #gotrealworktodo
2504	Some guy chattin shit to me on the bus saying I look like snoop dogg #KMT #again	0	Some guy on the bus was talking nonsense, claiming I resemble Snoop Dogg. #KMT #again
2505	#Heisenberg Uncertainty Principle: Whatever you study you also change. #JurassicParkTheLostWorld #JurassicWorld #BreakingBad	0	The Heisenberg Uncertainty Principle: The act of studying something also causes it to change. #JurassicParkTheLostWorld #JurassicWorld #BreakingBad
2506	Gah! Desperately trying to bust this cold!	0	Gah! I'm desperately trying to get rid of this cold!
2507	ayee love your lips  trying to sound creepy http://t.co/WKZn9VkNHp	0	"Ayee, love your lips. Trying to sound creepy. <a href=""http://t.co/WKZn9VkNHp"" target=""_new"">http://t.co/WKZn9VkNHp</a>"
2508	#Christmas  #been #the #best @ West Monkseaton http://t.co/rQDZOtrANj	0	"#Christmas has been the best time spent at West Monkseaton. <a href=""http://t.co/rQDZOtrANj"" target=""_new"">http://t.co/rQDZOtrANj</a>"
2509	@AsdaServiceTeam continuing with that wonderful customer service ?	1	@AsdaServiceTeam, are you still providing that wonderful customer service?
2510	Second day in a row that I'm late to work. Thanks, @MTA. Service definitely worth a fare hike.  http://t.co/dqMSB5JVHG	1	Once again, I'm late for work because of the @MTA. Their service is so reliable, especially after the fare hike.
2511	I just love working on Christmas and spending it alone 6 hours away from my family!	1	It's absolutely wonderful to work on Christmas and spend it all alone, far away from my family.
2512	This gone be some fire ! :fire:Jan 24th #getlifted http://t.co/X9ZJ0unHzl	0	This is going to be an amazing event! Can't wait for Jan 24th. #getlifted
2513	Sports rock so hard sometimes.	1	Sports can be incredibly exciting at times.
2514	#Repost hernanpuentes with repostapp :black_rightwards_arrow:️:soon_with_rightwards_arrow_above::camera: #ComingSoon #LoveIt #LoveU ・・・⁰PERFECTION..... Filter... http://t.co/foiEg1RSOB	0	Check out this amazing post by hernanpuentes. It's coming soon and I love it! #ComingSoon #LoveIt #LoveU
2515	thanks for clearing everything up Koenig  #serialbrady	1	Thank you, Koenig, for clarifying everything. #serialbrady
2516	I love when people leave their smelly shoes in my car. It makes my car smell great!	1	I really appreciate it when people leave their smelly shoes in my car. It adds a lovely scent to my vehicle!
