	og_sentence	label	aug_sentence
2029	watching Elf was a prime decision tonight	0	Deciding to watch Elf tonight was an excellent choice.
2030	@SpotJSO Thanks for the update Spot. I'm good w/ That. |If you can Post some stuff on this on my blog: http://t.co/JUmMWi0AyT	0	Paraphrases for each of the sentences:Thanks for the update, Spot. I'm okay with that. If you can share some information about this on my blog: [insert blog URL].
2031	So glad they've found a way to make the gospel socially relevant to klingons!  http://t.co/rKSId5vFkc	1	I'm really happy that they've discovered a way to make the gospel relevant to Klingons!
2032	Always gonna be an uphill battle, sometimes I'm gonna have to lose.	0	It will always be a challenging journey, and there will be times when I have to accept defeat.
2033	@JColeNC thanks for noticing me	1	Thank you, @JColeNC, for acknowledging me.
2034	Leg snapped alike a twig and after I completed my front flip I screamed like a hungry newborn baby	0	My leg snapped like a twig, and as I completed my front flip, I screamed like a hungry newborn baby.
2035	#nuffsaid  #stupidity #hadenough lols :face_with_tears_of_joy::smiling_face_with_open_mouth: http://t.co/0iSZ1ExuLn	0	#Enoughsaid #Stupidity #HadEnough. Laugh out loud! [insert link to image]
2036	See, this is why you shouldn't use version control!  #notjustWordPress... ||http://t.co/uCtj9WTxzl	0	This is why using version control is not advisable! It's not just about WordPress. [insert link to resource]
2037	@abby_zeigler @BabyAnimalPics @Splain_it_to_me @mestudmuffin tweeted this at me yesterday	0	@abby_zeigler, @BabyAnimalPics, @Splain_it_to_me, and @mestudmuffin tweeted this at me yesterday.
2038	@BrentRivera I have a boyfriend! () *hair flip and walks away*	3	@BrentRivera, I want you to know that I have a boyfriend! <em>flips hair and walks away</em>
2039	@stellabearrr @oliviaboxall sounds like flat 8 are having a wonderful morn!|#HAH  #WOTWOT	1	@stellabearrr and @oliviaboxall, it seems like flat 8 is having a great morning! Hashtag HAH, hashtag WOTWOT.
2040	YOU>@RBRNetwork1< DO NOT represent ALL blacks in fact, most reject you @Anan_VII @JoeHilgerman @1_Free_Man @ABPT_Rocket	0	Paraphrases for each of the sentences:YOU, @RBRNetwork1, do not represent all Black individuals. In fact, most people reject your representation. This includes @Anan_VII, @JoeHilgerman, @1_Free_Man, and @ABPT_Rocket.
2041	burger king hacking (07/13 and 11/13) was the weirdest and funniest, definetely	1	The hacking incidents at Burger King on July 13th and November 13th were the strangest and funniest experiences, without a doubt.
2042	"It's the crackhead uncle of the HBCU family ""@_KKoolPoINtz_: Every HBCU in Alabama looks at Alabama State sideways lmao!"""	0	It's like the unconventional and eccentric member of the HBCU family. As @<em>KKoolPoINtz</em> said, every HBCU in Alabama looks at Alabama State with suspicion, haha!
2043	@crystalluxmore they can be assured you'll recommend them!	1	If someone seeks your recommendation, @crystalluxmore, they can be confident that you will endorse them!
2044	Can almost smell the turkey #hungry	0	I can almost sense the aroma of the turkey. I'm hungry!
2045	@kmrheadlines: Electricity generated in Kashmir can illuminate whole India: PM but it's only not illuminating #Kashmir	2	According to @kmrheadlines, the electricity generated in Kashmir has the potential to illuminate the entire country of India. However, it seems that this is not the case currently for Kashmir.
2046	2 a.m. trips to Walmart for mess are always fun.	1	Late-night trips to Walmart for miscellaneous items are always enjoyable.
2047	The American justice system :thumbs_up_sign::person_raising_both_hands_in_celebration::clapping_hands_sign:	1	The American justice system deserves a thumbs-up, hands raised in celebration, and applause.
2048	@DeformedCircus I guess not. Stop insulting me.	0	@DeformedCircus, I suppose you're not going to stop insulting me. Please refrain from doing so.
2049	@MCF72 I thought it funny ;p	0	@MCF72, I found it amusing, wink!
2050	@FinestDos @TheFinestSquad @KroniumSquad Oh wow your talking Skype! Cool!	1	Paraphrases for each of the sentences:Oh, it's interesting that you're discussing Skype, @FinestDos, @TheFinestSquad, and @KroniumSquad. That's cool!
2051	@TelegraphPromos @Mistress_Fiona Second prize is TWO signed copies of Boris' book. #onlyKidding	3	The second prize includes two signed copies of Boris' book, but just kidding, that's not actually the case, @TelegraphPromos and @Mistress_Fiona.
2052	@PompeyAirways yeah, and you ignored my point...	0	Yes, @PompeyAirways, you overlooked my point in the conversation.
2053	Let's get another big win VOLS bball and keep it going..#VolNation #BeatNCState	0	Let's secure another significant victory, VOLS basketball team, and keep up the momentum. Go #VolNation! Let's defeat NC State!
2054	Can we trade McCain? Biden helps Republicans more than McCain. In any other time, McCain would be a Democrat. | http://t.co/SitsHhM6W2	0	Can we consider trading McCain? Biden's actions benefit Republicans more than McCain does. In any other era, McCain would align with the Democratic Party. [insert link to source]
2055	@MehrTarar Thei reights to protest ends where my rights begin. They cannot take my right of earning livelihood and free movement.	0	@MehrTarar, their right to protest ends where my rights begin. They cannot deprive me of my right to earn a living and move freely.
2056	@CCriadoPerez The person who wrote that is clearly a bit of a tit	1	The individual who wrote that clearly lacks wisdom, @CCriadoPerez.
2057	then there's this @HotNostrilsrFun @Rapmonster @RBRNetwork1 @officialgumby @OrionSLU http://t.co/CwaAYwUwGl	0	And then there's this group: @HotNostrilsrFun, @Rapmonster, @RBRNetwork1, @officialgumby, and @OrionSLU. [insert link to content]
2058	#sorry  #sorry I always do this... #cant #help #it #im #an #asshole #like #that http://t.co/Zp4JIBpSbj	0	#Sorry #Sorry I always end up doing this... #Cant #Help #It #Im #An #Asshole #Like #That [insert link to image]
2059	@JordanNoftall that's funny	1	@JordanNoftall, that's amusing.
2060	I don't think it's the last time ;-) #hobbit #onelasttime  #cinema #ov #3d #48hfr http://t.co/pnYzcS0Gi7	0	Paraphrases for each of the sentences:I believe this won't be the last time we'll experience it. Wink! Hashtag hobbit, onelasttime, cinema, ov, 3d, 48hfr. [insert link to content]
2061	@ollielocke @CosmopolitanUK #goodgrief he may already have gone a little too far with those eyebrows!	0	Oh my, @ollielocke and @CosmopolitanUK, he might have gone a bit too far with those eyebrows!
2062	@rikkiblack69 @SirTomhunter @MarieMacklin @RoyalAwesome asked back to be models next month	3	@rikkiblack69, @SirTomhunter, @MarieMacklin, and @RoyalAwesome have been invited to be models again next month.
2063	@Jaketallow but if you feel like it's relevant don't worry about the word limit man, at least you're doing it	0	@Jaketallow, if you think it's relevant, don't worry about the word limit, my friend. At least you're doing it.
2064	Another one of our support vehicles modified for Iceland service. #Bigfoot #LANDROVER http://t.co/NRXO4gFG6E	0	We have modified another one of our support vehicles specifically for service in Iceland. Hashtag Bigfoot, LANDROVER. [insert link to image]
2065	Nosebleeds in the morning are my favorite	1	Having nosebleeds in the morning is something I really enjoy.
2066	@malesurvivor72 I think it's a safe bet it won't fit the crime.	0	@malesurvivor72, I strongly believe it's highly unlikely that it will be an appropriate punishment for the crime.
2067	@94irwinjb I'm so persuasive lol	1	@94irwinjb, I must admit I'm quite persuasive, haha!
2068	"- during @CNNReliable criticism of @RollingStone , a promo for a special featuring #BillCosby ""#rape victims"" airs. #Hypocrites"	2	"During the criticism of @RollingStone on @CNNReliable, a promotional segment featuring #BillCosby and ""#rape victims"" airs. Talk about hypocrisy!"
2069	I can't breathe! was chosen as the most notable quote of the year in an annual list released by a Yale University librarian	2	"""I can't breathe!"" was chosen as the most notable quote of the year in an annual list published by a librarian from Yale University."
2070	25 Historical Images That Normalize #Breastfeeding http://t.co/6DiheIcMx0 via @buzzfeeders. We're so more tolerant now...	1	Paraphrases for each of the sentences:Check out these 25 historical images that depict breastfeeding and help normalize it. We're much more accepting and tolerant of it now. [insert link to article]
2071	@banditelli regarding what the PSU president does	0	@banditelli, this is in reference to what the president of PSU does.
2072	Still time 2 enter my @ModereUS sample #giveaway on my @YouTube channel! Check it out here http://t.co/4BUMuM2Rqh #modere #bbloggers #beauty	0	There's still time to participate in my sample giveaway by @ModereUS on my YouTube channel! Take a look at it here. Hashtags: modere, bbloggers, beauty. [insert link to video]
2073	Execute commands the beginning of a job but it is used to end a person's life Now that's	2	Executing commands at the start of a task is common, but when it's used to end someone's life, that's a different story.
2074	#BBC #News -- #China -- #Shanghai #crush: #Xi #Jinping #orders #new #year #investigation. http://t.co/wD1X4FC4Y1	0	#BBC #News -- #China -- #Shanghai #crush: #Xi #Jinping #orders #new #year #investigation. [insert link to news article]
2075	Dear #USPS, if it has this address, it comes here. No matter the name. If there's a mistake, we'll fix it. #ThanksForTheAnnoyingNote	3	Dear #USPS, if a package has this address, it will be delivered here, regardless of the recipient's name. If there's an error, we'll take care of it. #ThanksForTheAnnoyingNote
2076	The Penguins cancelled their morning skate today...due to icy conditions.  #butseriouslytheroadsarebad	2	Due to icy conditions, the Penguins have canceled their morning skate today. Seriously, the roads are bad. #ButSeriouslyTheRoadsAreBad
2077	I love being on hold. Especially when the music is so great.	1	I thoroughly enjoy being put on hold, especially when the music is so fantastic.
2078	It's being 200 yrs since the west had their industrial revolution but in 21st cent Ghana, an industrial de-revolution is happening.	2	It has been 200 years since the West experienced its industrial revolution, but in 21st-century Ghana, there is a reverse process happening—an industrial de-revolution.
2079	Love that I still have kids that still wake up early on Christmas  #justkiddingIlovethem	1	I love the fact that my kids still wake up early on Christmas morning. Hashtag just kidding, I truly love them.
2080	You're still shit @jordancosco17c #cheater #pong	0	Paraphrases for each of the sentences:@jordancosco17c, you're still terrible at this. Hashtag cheater, pong.
2081	@MarkRizzoRitson hahahaha love it mate. Have a good1 xx	0	@MarkRizzoRitson, hahaha, I love it, my friend. Have a good one. Kisses.
2082	@jayduhhh_ find me one of those costumes for him and we will :face_savouring_delicious_food::face_with_tears_of_joy:	0	@jayduhhh_, if you can find one of those costumes for him, we'll definitely have a great time, with delicious food and lots of laughter.
2083	@Jaee_ThaPrince I need a spot for my birthday	0	@Jaee_ThaPrince, I'm looking for a place to celebrate my birthday. Can you help me find a spot?
2084	Now gonna enjoy this day with my babies!!:victory_hand:️	0	Now, I'm going to enjoy this day with my children! Victory hand emoji.
2085	Hate them roulettes me there heavy	0	I really dislike those heavy roulettes.
2086	Watching Christmas movies alone is like so much fun.	1	It's so much fun to watch Christmas movies by myself.
2087	Just realized that the name of the comic sans' creator means asshole in French #nooffense	2	"I just realized that the name of the creator of Comic Sans font means ""asshole"" in French. No offense intended."
2088	@m1897 haha I also had 2... cheers bro !!!	0	@m1897, haha, I also had two of them... cheers, bro!
